instname,housed_under,college,school,department,program_area,program_level,cip_program,website_inst,website_program,website_catalog,course_titles
Tuskegee University,Computing,College of Business and Information Science,N/A,Department of Computer Science,Information Systems & Computer Security ,Master of Science,11.1003,https://www.tuskegee.edu/,https://www.tuskegee.edu/programs-courses/colleges-schools/cbis/computer-science/iscs-graduate-program,https://www.tuskegee.edu/programs-courses/colleges-schools/cbis/computer-science/graduate-program,Big Data Analytics
Tuskegee University,Computing,College of Business and Information Science,N/A,Department of Computer Science,Information Systems & Computer Security ,Master of Science,11.1003,https://www.tuskegee.edu/,https://www.tuskegee.edu/programs-courses/colleges-schools/cbis/computer-science/iscs-graduate-program,https://www.tuskegee.edu/programs-courses/colleges-schools/cbis/computer-science/graduate-program,Data Mining & Machine Learning
Tuskegee University,Computing,College of Business and Information Science,N/A,Department of Computer Science,Information Systems & Computer Security ,Master of Science,11.1003,https://www.tuskegee.edu/,https://www.tuskegee.edu/programs-courses/colleges-schools/cbis/computer-science/iscs-graduate-program,https://www.tuskegee.edu/programs-courses/colleges-schools/cbis/computer-science/graduate-program,Internet of Things
Tuskegee University,Computing,College of Business and Information Science,N/A,Department of Computer Science,Information Systems & Computer Security ,Master of Science,11.1003,https://www.tuskegee.edu/,https://www.tuskegee.edu/programs-courses/colleges-schools/cbis/computer-science/iscs-graduate-program,https://www.tuskegee.edu/programs-courses/colleges-schools/cbis/computer-science/graduate-program,Special Topics
Tuskegee University,Computing,College of Business and Information Science,N/A,Department of Computer Science,Information Systems & Computer Security ,Master of Science,11.1003,https://www.tuskegee.edu/,https://www.tuskegee.edu/programs-courses/colleges-schools/cbis/computer-science/iscs-graduate-program,https://www.tuskegee.edu/programs-courses/colleges-schools/cbis/computer-science/graduate-program,ISCS Thesis
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Principles of Computer Networking
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Advanced Operating Systems
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Principles of Compilation
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Computer Architecture
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Design and Analysis of Algorithms
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Theory of Computation
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Principles of Programming Languages
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Parallel and Distributed Computing
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Computer Graphics
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Probabilistic Graphical Models
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Software Engineering
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Geometric Algorithms
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Advanced Data Visualization
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Green Computing
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Algorithms in Bioinformatics
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Database Systems Implementation
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Computer Security
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Introduction to Computer Vision
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Principles of Machine Learning
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Text Retrieval and Web Search
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Algorithms for Natural Language Processing
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Machine Learning Theory
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Master’s Thesis
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Foundations of Business for Scientists
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Engineering Applications of Machine Learning and Data Analytics
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Computer Architecture and Design
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Advanced Topics in Computer Networks
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,"High Performance Computing: Technology, Architecture, and Algorithms"
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Fundamentals of Information and Network Security
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Software Engineering Concepts
University of Arizona,Computing,College of Science,N/A,Department of Computer Science,Computer Science,Master of Science,11.0701,https://www.arizona.edu/,https://www.cs.arizona.edu/graduate/masters-program,https://www.cs.arizona.edu/graduate/masters-program,Computer-Aided Logic Design
